stype,p,ootype,propType,scnt,ocnt,cnt,min_sp,max_sp,avg_sp
http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,http://eurovoc.europa.eu/schema#approvedForRelease,http://www.w3.org/2001/XMLSchema#string,data,193877,8,193877,1,1,1.0
http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,http://lexvo.org/ontology#acronymFor,http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,object,2000,2045,2056,1,5,1.086575875486381322957198
http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,http://lexvo.org/ontology#acronymFor,http://www.w3.org/2008/05/skos-xl#Label,object,3280,3246,3388,1,5,1.06847697756788665879575
http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,http://lexvo.org/ontology#longFormFor,http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,object,54,56,56,1,2,1.071428571428571428571429
http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,http://lexvo.org/ontology#longFormFor,http://www.w3.org/2008/05/skos-xl#Label,object,96,97,98,1,2,1.040816326530612244897959
http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,http://lexvo.org/ontology#shortFormFor,http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,object,56,54,56,1,1,1.0
http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,http://lexvo.org/ontology#shortFormFor,http://www.w3.org/2008/05/skos-xl#Label,object,116,114,116,1,1,1.0
http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,http://publications.europa.eu/ontology/euvoc#status,,data,183136,2,183136,1,1,1.0
http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,http://purl.org/dc/terms/created,http://www.w3.org/2001/XMLSchema#date,data,10247,158,10247,1,1,1.0
http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,http://purl.org/dc/terms/modified,http://www.w3.org/2001/XMLSchema#date,data,10531,115,10532,1,2,1.000189897455374097987087
http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,http://purl.org/dc/terms/type,,data,193877,2,193877,1,1,1.0
http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,object,193877,2,387754,2,2,2.0
http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,http://www.w3.org/2002/07/owl#versionInfo,http://www.w3.org/2001/XMLSchema#string,data,193877,8,193877,1,1,1.0
http://eurovoc.europa.eu/schema#SimpleNonPreferredTerm,http://www.w3.org/2008/05/skos-xl#literalForm,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,193877,193691,193877,1,1,1.0
http://eurovoc.europa.eu/schema#Thesaurus,http://eurovoc.europa.eu/schema#approvedForRelease,http://www.w3.org/2001/XMLSchema#string,data,1,1,1,1,1,1.0
http://eurovoc.europa.eu/schema#Thesaurus,http://eurovoc.europa.eu/schema#supportedLanguage,http://eurovoc.europa.eu/schema#Language,object,1,24,24,24,24,24.0
http://eurovoc.europa.eu/schema#Thesaurus,http://purl.org/dc/elements/1.1/identifier,http://www.w3.org/2001/XMLSchema#string,data,1,1,1,1,1,1.0
http://eurovoc.europa.eu/schema#Thesaurus,http://purl.org/dc/terms/hasPart,http://eurovoc.europa.eu/schema#MicroThesaurus,object,1,127,127,127,127,127.0
http://eurovoc.europa.eu/schema#Thesaurus,http://purl.org/dc/terms/hasPart,http://www.w3.org/2004/02/skos/core#ConceptScheme,object,1,127,127,127,127,127.0
http://eurovoc.europa.eu/schema#Thesaurus,http://purl.org/dc/terms/identifier,http://www.w3.org/2001/XMLSchema#string,data,1,1,1,1,1,1.0
http://eurovoc.europa.eu/schema#Thesaurus,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://eurovoc.europa.eu/schema#Thesaurus,object,1,2,2,2,2,2.0
http://eurovoc.europa.eu/schema#Thesaurus,http://www.w3.org/2002/07/owl#versionInfo,http://www.w3.org/2001/XMLSchema#string,data,1,1,1,1,1,1.0
http://eurovoc.europa.eu/schema#Thesaurus,http://www.w3.org/2004/02/skos/core#hasTopConcept,http://eurovoc.europa.eu/schema#ThesaurusConcept,object,1,538,538,538,538,538.0
http://eurovoc.europa.eu/schema#Thesaurus,http://www.w3.org/2004/02/skos/core#hasTopConcept,http://www.w3.org/2004/02/skos/core#Concept,object,1,538,538,538,538,538.0
http://eurovoc.europa.eu/schema#Thesaurus,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,1,27,27,27,27,27.0
http://eurovoc.europa.eu/schema#Thesaurus,http://www.w3.org/2008/05/skos-xl#prefLabel,http://www.w3.org/2008/05/skos-xl#Label,object,1,27,27,27,27,27.0
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://eurovoc.europa.eu/schema#approvedForRelease,http://www.w3.org/2001/XMLSchema#string,data,7104,8,7104,1,1,1.0
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://eurovoc.europa.eu/schema#hasPolyHierarchy,http://www.w3.org/2001/XMLSchema#boolean,data,21,2,21,1,1,1.0
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://eurovoc.europa.eu/schema#isoCountryCode,http://www.w3.org/2001/XMLSchema#string,data,240,239,240,1,1,1.0
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://eurovoc.europa.eu/schema#toBeTranslated,http://www.w3.org/2001/XMLSchema#string,data,6185,19,6697,1,16,1.645064954457219650589816
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://publications.europa.eu/ontology/euvoc#status,,data,7104,2,7104,1,1,1.0
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://purl.org/dc/elements/1.1/identifier,http://eurovoc.europa.eu,data,7104,7085,7104,1,1,1.0
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://purl.org/dc/terms/created,http://www.w3.org/2001/XMLSchema#date,data,7083,38,7083,1,1,1.0
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://purl.org/dc/terms/isReplacedBy,http://eurovoc.europa.eu/schema#Country,object,14,4,14,1,1,1.0
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://purl.org/dc/terms/isReplacedBy,http://eurovoc.europa.eu/schema#ThesaurusConcept,object,89,57,91,1,2,1.043956043956043956043956
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://purl.org/dc/terms/isReplacedBy,http://www.w3.org/2004/02/skos/core#Concept,object,89,57,91,1,2,1.043956043956043956043956
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://purl.org/dc/terms/replaces,http://eurovoc.europa.eu/schema#ThesaurusConcept,object,59,89,92,1,7,2.478260869565217391304348
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://purl.org/dc/terms/replaces,http://www.w3.org/2004/02/skos/core#Concept,object,59,89,92,1,7,2.478260869565217391304348
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://eurovoc.europa.eu/schema#ThesaurusConcept,object,7104,5,14490,2,4,2.061283643892339544513458
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2002/07/owl#versionInfo,http://www.w3.org/2001/XMLSchema#string,data,7104,8,7104,1,1,1.0
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#altLabel,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,6801,193691,193877,1,438,68.613713849502519638740026
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#broader,http://eurovoc.europa.eu/schema#Country,object,21,6,21,1,2,1.142857142857142857142857
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#broader,http://eurovoc.europa.eu/schema#ThesaurusConcept,object,6527,1486,7162,1,9,1.402401563808991901703435
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#broader,http://www.w3.org/2004/02/skos/core#Concept,object,6527,1486,7162,1,9,1.402401563808991901703435
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,295,5410,5454,1,25,22.599926659332599926659333
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#historyNote,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,109,1995,2289,1,25,23.15989515072083879423329
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#inScheme,http://eurovoc.europa.eu/schema#MicroThesaurus,object,7081,128,7424,1,4,2.117860991379310344827586
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#inScheme,http://eurovoc.europa.eu/schema#Thesaurus,object,7083,1,7083,1,4,2.045178596639841874911761
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#inScheme,http://www.w3.org/2004/02/skos/core#ConceptScheme,object,7104,129,14507,1,4,2.082374026332115530433584
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#notation,http://eurovoc.europa.eu,data,7104,7085,7104,1,1,1.0
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#prefLabel,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,data,7104,185108,191819,27,29,27.001616106850729072719595
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#related,http://eurovoc.europa.eu/schema#Country,object,55,56,75,1,7,2.413333333333333333333333
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#related,http://eurovoc.europa.eu/schema#ThesaurusConcept,object,4374,4374,10094,1,20,3.767188428769566078858728
http://eurovoc.europa.eu/schema#ThesaurusConcept,http://www.w3.org/2004/02/skos/core#related,http://www.w3.org/2004/02/skos/core#Concept,object,4374,4374,10094,1,20,3.767188428769566078858728
